#Parameters = {kz=1; eps0=8.854e-012; rho=1.9428093639147; V=1.7157284678805e-009; Q=3.3333333333333e-009; Lx=10; Ly=10; Lz=50; Rx=1.6; Ry=1.6; Rz=0.16; iy=10}
#"Z / mm"	"E-Field (Es)_Z (Z)"
#-----------------------------
-30.512000000000	-2120.2514648438
-30.504000000000	-2124.0280761719
-30.496000000000	-2127.9055175781
-30.488000000000	-2131.7832031250
-30.480000000000	-2135.6616210938
-30.472000000000	-2139.5393066406
-30.464000000000	-2143.4169921875
-30.456000000000	-2147.2954101563
-30.448000000000	-2151.1728515625
-30.440000000000	-2155.0505371094
-30.432000000000	-2158.9289550781
-30.424000000000	-2162.8066406250
-30.416000000000	-2166.6843261719
-30.408000000000	-2170.5617675781
-30.400000000000	-2174.4401855469
-30.392000000000	-2178.3178710938
-30.384000000000	-2182.1955566406
-30.376000000000	-2186.0739746094
-30.368000000000	-2189.9516601563
-30.360000000000	-2193.8291015625
-30.352000000000	-2197.7075195313
-30.344000000000	-2201.5852050781
-30.336000000000	-2205.4628906250
-30.328000000000	-2209.3413085938
-30.320000000000	-2213.2187500000
-30.312000000000	-2217.0964355469
-30.304000000000	-2220.9741210938
-30.296000000000	-2224.8525390625
-30.288000000000	-2228.7302246094
-30.280000000000	-2232.6076660156
-30.272000000000	-2236.4863281250
-30.264000000000	-2240.3637695313
-30.256000000000	-2244.3037109375
-30.248000000000	-2248.4040527344
-30.240000000000	-2252.5031738281
-30.232000000000	-2256.6025390625
-30.224000000000	-2260.7019042969
-30.216000000000	-2264.8020019531
-30.208000000000	-2268.9013671875
-30.200000000000	-2273.0007324219
-30.192000000000	-2277.1008300781
-30.184000000000	-2281.2001953125
-30.176000000000	-2285.2995605469
-30.168000000000	-2289.3996582031
-30.160000000000	-2293.4990234375
-30.152000000000	-2297.5983886719
-30.144000000000	-2301.6984863281
-30.136000000000	-2305.7978515625
-30.128000000000	-2309.8972167969
-30.120000000000	-2313.9963378906
-30.112000000000	-2318.0966796875
-30.104000000000	-2322.1960449219
-30.096000000000	-2326.2951660156
-30.088000000000	-2330.3955078125
-30.080000000000	-2334.4948730469
-30.072000000000	-2338.5939941406
-30.064000000000	-2342.6943359375
-30.056000000000	-2346.7937011719
-30.048000000000	-2350.8928222656
-30.040000000000	-2354.9921875000
-30.032000000000	-2359.0925292969
-30.024000000000	-2363.1916503906
-30.016000000000	-2367.2910156250
-30.008000000000	-2371.4016113281
-30.000000000000	-2375.7353515625
-29.992000000000	-2380.0690917969
-29.984000000000	-2384.4038085938
-29.976000000000	-2388.7373046875
-29.968000000000	-2393.0710449219
-29.960000000000	-2397.4057617188
-29.952000000000	-2401.7392578125
-29.944000000000	-2406.0729980469
-29.936000000000	-2410.4067382813
-29.928000000000	-2414.7414550781
-29.920000000000	-2419.0749511719
-29.912000000000	-2423.4086914063
-29.904000000000	-2427.7434082031
-29.896000000000	-2432.0769042969
-29.888000000000	-2436.4106445313
-29.880000000000	-2440.7453613281
-29.872000000000	-2445.0791015625
-29.864000000000	-2449.4125976563
-29.856000000000	-2453.7463378906
-29.848000000000	-2458.0810546875
-29.840000000000	-2462.4145507813
-29.832000000000	-2466.7482910156
-29.824000000000	-2471.0830078125
-29.816000000000	-2475.4165039063
-29.808000000000	-2479.7502441406
-29.800000000000	-2484.0849609375
-29.792000000000	-2488.4187011719
-29.784000000000	-2492.7521972656
-29.776000000000	-2497.0869140625
-29.768000000000	-2501.4206542969
-29.760000000000	-2505.7543945313
-29.752000000000	-2510.2880859375
-29.744000000000	-2514.8706054688
-29.736000000000	-2519.4521484375
-29.728000000000	-2524.0334472656
-29.720000000000	-2528.6159667969
-29.712000000000	-2533.1975097656
-29.704000000000	-2537.7790527344
-29.696000000000	-2542.3615722656
-29.688000000000	-2546.9431152344
-29.680000000000	-2551.5244140625
-29.672000000000	-2556.1059570313
-29.664000000000	-2560.6884765625
-29.656000000000	-2565.2700195313
-29.648000000000	-2569.8513183594
-29.640000000000	-2574.4340820313
-29.632000000000	-2579.0153808594
-29.624000000000	-2583.5969238281
-29.616000000000	-2588.1794433594
-29.608000000000	-2592.7609863281
-29.600000000000	-2597.3422851563
-29.592000000000	-2601.9248046875
-29.584000000000	-2606.5063476563
-29.576000000000	-2611.0878906250
-29.568000000000	-2615.6694335938
-29.560000000000	-2620.2519531250
-29.552000000000	-2624.8332519531
-29.544000000000	-2629.4147949219
-29.536000000000	-2633.9973144531
-29.528000000000	-2638.5788574219
-29.520000000000	-2643.1601562500
-29.512000000000	-2647.7429199219
-29.504000000000	-2652.4738769531
-29.496000000000	-2657.3171386719
-29.488000000000	-2662.1606445313
-29.480000000000	-2667.0053710938
-29.472000000000	-2671.8488769531
-29.464000000000	-2676.6923828125
-29.456000000000	-2681.5368652344
-29.448000000000	-2686.3803710938
-29.440000000000	-2691.2238769531
-29.432000000000	-2696.0683593750
-29.424000000000	-2700.9118652344
-29.416000000000	-2705.7553710938
-29.408000000000	-2710.5988769531
-29.400000000000	-2715.4436035156
-29.392000000000	-2720.2871093750
-29.384000000000	-2725.1303710938
-29.376000000000	-2729.9750976563
-29.368000000000	-2734.8186035156
-29.360000000000	-2739.6621093750
-29.352000000000	-2744.5065917969
-29.344000000000	-2749.3500976563
-29.336000000000	-2754.1936035156
-29.328000000000	-2759.0383300781
-29.320000000000	-2763.8815917969
-29.312000000000	-2768.7250976563
-29.304000000000	-2773.5686035156
-29.296000000000	-2778.4133300781
-29.288000000000	-2783.2568359375
-29.280000000000	-2788.1000976563
-29.272000000000	-2792.9448242188
-29.264000000000	-2797.7883300781
-29.256000000000	-2802.7241210938
-29.248000000000	-2807.8459472656
-29.240000000000	-2812.9665527344
-29.232000000000	-2818.0869140625
-29.224000000000	-2823.2075195313
-29.216000000000	-2828.3291015625
-29.208000000000	-2833.4497070313
-29.200000000000	-2838.5703125000
-29.192000000000	-2843.6918945313
-29.184000000000	-2848.8125000000
-29.176000000000	-2853.9331054688
-29.168000000000	-2859.0546875000
-29.160000000000	-2864.1752929688
-29.152000000000	-2869.2958984375
-29.144000000000	-2874.4174804688
-29.136000000000	-2879.5380859375
-29.128000000000	-2884.6586914063
-29.120000000000	-2889.7790527344
-29.112000000000	-2894.9008789063
-29.104000000000	-2900.0214843750
-29.096000000000	-2905.1418457031
-29.088000000000	-2910.2636718750
-29.080000000000	-2915.3842773438
-29.072000000000	-2920.5046386719
-29.064000000000	-2925.6264648438
-29.056000000000	-2930.7470703125
-29.048000000000	-2935.8674316406
-29.040000000000	-2940.9880371094
-29.032000000000	-2946.1096191406
-29.024000000000	-2951.2302246094
-29.016000000000	-2956.3508300781
-29.008000000000	-2961.5007324219
-29.000000000000	-2966.9143066406
-28.992000000000	-2972.3276367188
-28.984000000000	-2977.7424316406
-28.976000000000	-2983.1557617188
-28.968000000000	-2988.5690917969
-28.960000000000	-2993.9838867188
-28.952000000000	-2999.3972167969
-28.944000000000	-3004.8105468750
-28.936000000000	-3010.2238769531
-28.928000000000	-3015.6386718750
-28.920000000000	-3021.0520019531
-28.912000000000	-3026.4655761719
-28.904000000000	-3031.8801269531
-28.896000000000	-3037.2934570313
-28.888000000000	-3042.7070312500
-28.880000000000	-3048.1215820313
-28.872000000000	-3053.5349121094
-28.864000000000	-3058.9484863281
-28.856000000000	-3064.3618164063
-28.848000000000	-3069.7763671875
-28.840000000000	-3075.1899414063
-28.832000000000	-3080.6032714844
-28.824000000000	-3086.0180664063
-28.816000000000	-3091.4313964844
-28.808000000000	-3096.8447265625
-28.800000000000	-3102.2595214844
-28.792000000000	-3107.6728515625
-28.784000000000	-3113.0861816406
-28.776000000000	-3118.5009765625
-28.768000000000	-3123.9143066406
-28.760000000000	-3129.3276367188
-28.752000000000	-3135.0073242188
-28.744000000000	-3140.7316894531
-28.736000000000	-3146.4548339844
-28.728000000000	-3152.1779785156
-28.720000000000	-3157.9023437500
-28.712000000000	-3163.6254882813
-28.704000000000	-3169.3483886719
-28.696000000000	-3175.0729980469
-28.688000000000	-3180.7958984375
-28.680000000000	-3186.5190429688
-28.672000000000	-3192.2421875000
-28.664000000000	-3197.9665527344
-28.656000000000	-3203.6896972656
-28.648000000000	-3209.4125976563
-28.640000000000	-3215.1372070313
-28.632000000000	-3220.8601074219
-28.624000000000	-3226.5832519531
-28.616000000000	-3232.3076171875
-28.608000000000	-3238.0307617188
-28.600000000000	-3243.7539062500
-28.592000000000	-3249.4782714844
-28.584000000000	-3255.2014160156
-28.576000000000	-3260.9243164063
-28.568000000000	-3266.6474609375
-28.560000000000	-3272.3718261719
-28.552000000000	-3278.0949707031
-28.544000000000	-3283.8181152344
-28.536000000000	-3289.5424804688
-28.528000000000	-3295.2656250000
-28.520000000000	-3300.9885253906
-28.512000000000	-3306.7131347656
-28.504000000000	-3312.6401367188
-28.496000000000	-3318.6906738281
-28.488000000000	-3324.7412109375
-28.480000000000	-3330.7932128906
-28.472000000000	-3336.8435058594
-28.464000000000	-3342.8940429688
-28.456000000000	-3348.9460449219
-28.448000000000	-3354.9965820313
-28.440000000000	-3361.0471191406
-28.432000000000	-3367.0991210938
-28.424000000000	-3373.1496582031
-28.416000000000	-3379.2001953125
-28.408000000000	-3385.2507324219
-28.400000000000	-3391.3027343750
-28.392000000000	-3397.3532714844
-28.384000000000	-3403.4038085938
-28.376000000000	-3409.4558105469
-28.368000000000	-3415.5063476563
-28.360000000000	-3421.5568847656
-28.352000000000	-3427.6088867188
-28.344000000000	-3433.6594238281
-28.336000000000	-3439.7099609375
-28.328000000000	-3445.7617187500
-28.320000000000	-3451.8122558594
-28.312000000000	-3457.8627929688
-28.304000000000	-3463.9133300781
-28.296000000000	-3469.9653320313
-28.288000000000	-3476.0158691406
-28.280000000000	-3482.0664062500
-28.272000000000	-3488.1184082031
-28.264000000000	-3494.1689453125
-28.256000000000	-3500.3530273438
-28.248000000000	-3506.7512207031
-28.240000000000	-3513.1481933594
-28.232000000000	-3519.5449218750
-28.224000000000	-3525.9416503906
-28.216000000000	-3532.3398437500
-28.208000000000	-3538.7365722656
-28.200000000000	-3545.1333007813
-28.192000000000	-3551.5317382813
-28.184000000000	-3557.9284667969
-28.176000000000	-3564.3251953125
-28.168000000000	-3570.7236328125
-28.160000000000	-3577.1203613281
-28.152000000000	-3583.5170898438
-28.144000000000	-3589.9152832031
-28.136000000000	-3596.3120117188
-28.128000000000	-3602.7087402344
-28.120000000000	-3609.1054687500
-28.112000000000	-3615.5039062500
-28.104000000000	-3621.9006347656
-28.096000000000	-3628.2973632813
-28.088000000000	-3634.6958007813
-28.080000000000	-3641.0925292969
-28.072000000000	-3647.4892578125
-28.064000000000	-3653.8874511719
-28.056000000000	-3660.2841796875
-28.048000000000	-3666.6809082031
-28.040000000000	-3673.0778808594
-28.032000000000	-3679.4760742188
-28.024000000000	-3685.8728027344
-28.016000000000	-3692.2695312500
-28.008000000000	-3698.7224121094
-28.000000000000	-3705.4853515625
-27.992000000000	-3712.2480468750
-27.984000000000	-3719.0124511719
-27.976000000000	-3725.7753906250
-27.968000000000	-3732.5380859375
-27.960000000000	-3739.3027343750
-27.952000000000	-3746.0654296875
-27.944000000000	-3752.8283691406
-27.936000000000	-3759.5910644531
-27.928000000000	-3766.3554687500
-27.920000000000	-3773.1184082031
-27.912000000000	-3779.8813476563
-27.904000000000	-3786.6457519531
-27.896000000000	-3793.4084472656
-27.888000000000	-3800.1713867188
-27.880000000000	-3806.9357910156
-27.872000000000	-3813.6987304688
-27.864000000000	-3820.4614257813
-27.856000000000	-3827.2243652344
-27.848000000000	-3833.9887695313
-27.840000000000	-3840.7514648438
-27.832000000000	-3847.5144042969
-27.824000000000	-3854.2788085938
-27.816000000000	-3861.0417480469
-27.808000000000	-3867.8044433594
-27.800000000000	-3874.5688476563
-27.792000000000	-3881.3317871094
-27.784000000000	-3888.0947265625
-27.776000000000	-3894.8591308594
-27.768000000000	-3901.6218261719
-27.760000000000	-3908.3847656250
-27.752000000000	-3915.5004882813
-27.744000000000	-3922.6520996094
-27.736000000000	-3929.8020019531
-27.728000000000	-3936.9519042969
-27.720000000000	-3944.1035156250
-27.712000000000	-3951.2534179688
-27.704000000000	-3958.4033203125
-27.696000000000	-3965.5549316406
-27.688000000000	-3972.7048339844
-27.680000000000	-3979.8547363281
-27.672000000000	-3987.0046386719
-27.664000000000	-3994.1562500000
-27.656000000000	-4001.3061523438
-27.648000000000	-4008.4560546875
-27.640000000000	-4015.6074218750
-27.632000000000	-4022.7573242188
-27.624000000000	-4029.9072265625
-27.616000000000	-4037.0588378906
-27.608000000000	-4044.2087402344
-27.600000000000	-4051.3586425781
-27.592000000000	-4058.5102539063
-27.584000000000	-4065.6601562500
-27.576000000000	-4072.8100585938
-27.568000000000	-4079.9599609375
-27.560000000000	-4087.1115722656
-27.552000000000	-4094.2614746094
-27.544000000000	-4101.4111328125
-27.536000000000	-4108.5629882813
-27.528000000000	-4115.7128906250
-27.520000000000	-4122.8627929688
-27.512000000000	-4130.0141601563
-27.504000000000	-4137.4404296875
-27.496000000000	-4144.9995117188
-27.488000000000	-4152.5585937500
-27.480000000000	-4160.1196289063
-27.472000000000	-4167.6791992188
-27.464000000000	-4175.2382812500
-27.456000000000	-4182.7993164063
-27.448000000000	-4190.3583984375
-27.440000000000	-4197.9174804688
-27.432000000000	-4205.4785156250
-27.424000000000	-4213.0375976563
-27.416000000000	-4220.5966796875
-27.408000000000	-4228.1562500000
-27.400000000000	-4235.7172851563
-27.392000000000	-4243.2763671875
-27.384000000000	-4250.8354492188
-27.376000000000	-4258.3964843750
-27.368000000000	-4265.9555664063
-27.360000000000	-4273.5146484375
-27.352000000000	-4281.0756835938
-27.344000000000	-4288.6347656250
-27.336000000000	-4296.1943359375
-27.328000000000	-4303.7553710938
-27.320000000000	-4311.3144531250
-27.312000000000	-4318.8735351563
-27.304000000000	-4326.4326171875
-27.296000000000	-4333.9936523438
-27.288000000000	-4341.5527343750
-27.280000000000	-4349.1123046875
-27.272000000000	-4356.6728515625
-27.264000000000	-4364.2324218750
-27.256000000000	-4371.9809570313
-27.248000000000	-4379.9750976563
-27.240000000000	-4387.9667968750
-27.232000000000	-4395.9589843750
-27.224000000000	-4403.9511718750
-27.216000000000	-4411.9448242188
-27.208000000000	-4419.9370117188
-27.200000000000	-4427.9287109375
-27.192000000000	-4435.9228515625
-27.184000000000	-4443.9150390625
-27.176000000000	-4451.9067382813
-27.168000000000	-4459.9008789063
-27.160000000000	-4467.8925781250
-27.152000000000	-4475.8847656250
-27.144000000000	-4483.8789062500
-27.136000000000	-4491.8706054688
-27.128000000000	-4499.8627929688
-27.120000000000	-4507.8544921875
-27.112000000000	-4515.8486328125
-27.104000000000	-4523.8408203125
-27.096000000000	-4531.8325195313
-27.088000000000	-4539.8266601563
-27.080000000000	-4547.8183593750
-27.072000000000	-4555.8105468750
-27.064000000000	-4563.8046875000
-27.056000000000	-4571.7963867188
-27.048000000000	-4579.7885742188
-27.040000000000	-4587.7802734375
-27.032000000000	-4595.7744140625
-27.024000000000	-4603.7666015625
-27.016000000000	-4611.7583007813
-27.008000000000	-4619.8442382813
-27.000000000000	-4628.2939453125
-26.992000000000	-4636.7436523438
-26.984000000000	-4645.1953125000
-26.976000000000	-4653.6450195313
-26.968000000000	-4662.0947265625
-26.960000000000	-4670.5463867188
-26.952000000000	-4678.9960937500
-26.944000000000	-4687.4458007813
-26.936000000000	-4695.8950195313
-26.928000000000	-4704.3466796875
-26.920000000000	-4712.7963867188
-26.912000000000	-4721.2460937500
-26.904000000000	-4729.6977539063
-26.896000000000	-4738.1474609375
-26.888000000000	-4746.5971679688
-26.880000000000	-4755.0488281250
-26.872000000000	-4763.4985351563
-26.864000000000	-4771.9477539063
-26.856000000000	-4780.3974609375
-26.848000000000	-4788.8491210938
-26.840000000000	-4797.2988281250
-26.832000000000	-4805.7485351563
-26.824000000000	-4814.2001953125
-26.816000000000	-4822.6499023438
-26.808000000000	-4831.0996093750
-26.800000000000	-4839.5512695313
-26.792000000000	-4848.0009765625
-26.784000000000	-4856.4501953125
-26.776000000000	-4864.9018554688
-26.768000000000	-4873.3515625000
-26.760000000000	-4881.8012695313
-26.752000000000	-4890.7177734375
-26.744000000000	-4899.6533203125
-26.736000000000	-4908.5869140625
-26.728000000000	-4917.5205078125
-26.720000000000	-4926.4560546875
-26.712000000000	-4935.3896484375
-26.704000000000	-4944.3232421875
-26.696000000000	-4953.2587890625
-26.688000000000	-4962.1923828125
-26.680000000000	-4971.1259765625
-26.672000000000	-4980.0595703125
-26.664000000000	-4988.9956054688
-26.656000000000	-4997.9287109375
-26.648000000000	-5006.8623046875
-26.640000000000	-5015.7983398438
