x[cm]	x'[mrad]            y[cm]           y'[mrad]		
-0.10614	0.018775	0.05849	0.010588
-0.07971	-0.024648	-0.02051	-0.040969
0.05404	0.0090761	-0.1463	-0.013602
0.04188	-0.020513	0.13023	0.009745
0.02935	0.032786	-0.00447	-0.0057504
0.04777	-0.025058	0.00355	-0.011953
-0.00906	0.017511	0.1211	-0.010883
-0.0538	-0.013973	-0.02356	0.014057
0.03087	-0.0083707	-0.01383	0.00060795
-0.01021	-0.0099386	0.06155	0.038213
0.05635	0.037098	0.01904	0.031398
-0.05174	-0.050924	0.0081	-0.0097458
-0.01245	0.023937	-0.1009	0.014437
0.05018	0.0065977	0.10085	0.025832
-0.016	-0.013948	-0.09033	0.027494
-0.08602	0.0092047	-0.00724	-0.026087
0.01182	-0.023665	0.13174	0.017638
-0.09	0.0010748	0.10116	0.027157
-0.08826	0.036005	0.00345	-0.025604
-0.03711	-0.0158	0.043	0.03756
0.07559	0.0064227	-0.03775	-0.0096426
0.04148	-0.022849	-0.1152	0.012311
0.02221	-0.0061263	-0.04176	0.026096
-0.0476	-0.0030202	-0.02268	0.034563
0.00424	0.033343	0.02569	-0.014301
0.08894	0.0054346	-0.10971	-0.024932
-0.04423	-0.034786	0.01782	-0.02117
-0.00922	-0.015727	0.01946	0.037002
0.02704	0.030225	0.06993	0.014688
0.05945	0.02284	0.00133	-0.026951
-0.07494	-0.026238	-0.06121	-0.00041429
-0.13782	-0.022746	0.05326	0.0021011
-0.02801	0.034508	0.01889	-0.038966
0.03426	0.031424	0.10143	-0.027965
-0.13189	0.0089988	-0.03831	-0.020959
0.15162	0.0035946	-0.06188	0.0041342
0.02358	0.0072448	0.009	0.00032235
0.02839	-0.012589	-0.02229	-0.012569
-0.0623	0.032579	-0.08934	0.01753
-0.12858	0.0043184	0.03644	0.025189
-0.01086	0.020476	0.01086	-0.04015
-0.02688	0.013405	0.06987	0.0059738
0.12661	0.0049939	0.04093	0.020082
-0.04321	0.014531	0.08302	-0.0154
-0.04669	-0.0046279	0.04829	-0.042931
-0.03907	0.032495	0.02375	0.038867
0.07757	-0.031145	-0.06335	0.015581
-0.04475	0.039951	-0.02098	0.008895
0.09172	-0.025202	0.09144	-0.00036516
0.08159	-0.026582	-0.02487	0.01459
0.08195	-0.009813	0.05161	-0.020595
-0.0083	0.020383	-0.00381	0.011379
0.09679	0.021689	0.0709	-0.029403
-0.06627	0.025852	-0.05578	0.017858
-0.03731	-0.0018559	-0.08529	-0.0035697
0.05542	-0.029343	-0.00637	0.037286
0.02282	-0.031058	-0.01002	-0.022172
-0.08728	-0.032799	0.01538	0.0003614
-0.07552	0.043112	0.06874	-0.0032285
-0.02256	-0.040846	-0.02253	0.020207
0.05006	-0.020409	0.03542	-0.0071134
0.06092	0.029607	-0.04774	0.0085138
0.09426	-0.020742	-0.06673	0.0055524
0.03504	-0.047296	-0.04267	0.0079589
0.00793	0.013018	-0.04841	0.01104
0.02192	0.021348	-0.07406	-0.012439
0.04345	0.029032	0.02818	-0.029679
-0.06311	0.029488	-0.03536	-0.009702
0.03863	0.036242	-0.05905	-0.010863
-0.12188	0.0010842	-0.09113	-0.01559
0.02631	0.0091959	-0.1148	0.033149
0.0482	0.033331	0.06016	0.0034351
0.12299	-0.011177	0.07246	0.021358
-0.10784	-0.0047766	-0.09965	-0.0045453
-0.05606	0.012482	-0.03517	-0.0053316
0.00944	0.023486	-0.14433	-0.01085
-0.01393	-0.024026	-0.03452	0.023702
-0.11063	0.0095227	-0.00048382	-0.03938
-0.05245	-0.023251	-0.04739	-0.034914
-0.03562	-0.0037743	0.01779	0.022735
0.01113	0.0059354	0.09993	0.005092
-0.07499	0.024541	-0.04052	0.014695
-0.12132	0.010794	0.00501	0.024241
0.00177	0.0048401	-0.0376	0.021277
-0.04462	0.0028732	-0.04145	0.050219
-0.07497	0.014794	0.02675	-0.041969
-0.14139	0.021179	0.04444	-0.0094841
-0.0154	-0.014334	0.15027	0.006331
-0.02789	-0.0069612	-0.06547	0.033425
0.03911	-0.028269	0.03534	-0.026102
-0.08276	-0.00066421	-0.10078	0.018125
0.06193	0.032914	0.07557	0.0061459
0.06886	0.04092	0.06832	0.0041299
-0.02177	-0.0014177	-0.02868	-0.046236
0.06384	0.047891	-0.04645	0.0078762
0.01385	0.018703	0.07787	-0.034282
0.01586	0.026877	-0.14083	-0.0022563
0.05477	-0.0038612	-0.02317	-0.040292
0.07678	-0.010527	0.09241	-0.036125
-0.08232	0.035588	0.02527	0.0068883
0.09725	0.0094811	-0.09152	0.00031261
-0.0999	0.024271	0.06034	0.0094938
0.04243	-0.025011	0.05513	-0.025931
0.08231	0.0084157	-0.0531	-0.011871
0.09144	-0.018655	-0.01351	0.021308
0.14137	-0.01478	0.0114	0.0052836
-0.03987	-0.0094387	-0.10767	0.012337
-0.05058	-0.00067585	-0.01965	-0.0078567
-0.01981	-0.0046308	-0.09683	-0.0082046
0.05799	0.015768	0.03022	-0.0071028
-0.02133	0.016759	-0.08314	-0.0091735
0.02753	0.00032545	0.04879	-0.0030574
-0.01158	-0.0049991	0.02944	0.017184
-0.00277	0.035898	-0.06009	0.028672
-0.07164	-0.032781	-0.05511	-0.0035726
0.04229	-0.0042784	-0.02677	0.051404
0.07362	-0.0089074	-0.0285	0.02733
0.06232	-0.029137	0.02761	-0.0051681
-0.04513	0.024655	0.05366	0.018456
0.06515	0.028122	-0.09204	-0.0046513
-0.02875	-0.0019018	-0.06377	0.037506
0.03435	0.025576	0.05998	0.018295
-0.02219	-0.017591	-0.13624	0.011425
-0.01353	-0.0073122	-0.06865	0.023524
-0.07283	0.023298	0.08485	-0.027544
-0.01641	-0.011856	-0.12581	0.0059103
0.00736	0.029693	-0.04378	0.0075351
-0.0841	-0.017388	0.07106	-0.0014243
-0.03318	-0.011158	0.01325	-0.028703
0.08294	-0.022531	-0.1184	-0.0040364
0.07923	0.037063	-0.04138	-0.0026324
-0.06413	-0.0036705	-0.0919	0.03781
-0.06796	0.017477	0.04748	-0.0071216
-0.03711	-0.011831	0.13855	-0.013877
0.06441	-0.0076728	0.11435	0.011425
0.12172	-0.025984	0.06002	-0.0022188
0.10812	0.015344	0.02245	-0.0022841
0.00944	0.019109	-0.13678	-0.0015834
0.05326	0.014185	-0.00807	-0.020114
-0.09005	0.015483	0.00153	0.0088513
-0.00322	-0.022967	-0.04906	-0.044518
0.10763	-0.026607	0.0275	0.026394
-0.06946	-0.030191	-0.01519	0.023443
0.06183	0.023516	0.01489	0.031122
0.00207	0.0041018	0.13523	0.0097018
-0.07247	0.028695	0.042	0.028192
-0.03316	0.0010811	0.08512	-0.03213
0.00924	0.0098988	-0.06671	-0.014339
-0.036	-0.036231	-0.0498	0.012212
-0.10629	-0.013994	-0.08434	-0.027216
-0.03347	0.0085729	-0.14292	0.0071849
-0.10379	-0.040707	-0.00826	0.0048202
0.03864	-0.018099	-0.0175	0.019901
0.05249	0.02339	0.00402	0.041471
0.07698	0.0057217	0.00794	-0.018182
0.04546	0.004941	0.04614	-0.039583
0.02092	0.017614	-0.06624	-0.014899
0.00968	0.010879	-0.06075	0.0048854
0.08857	0.042567	0.00765	-0.0010431
-0.00206	0.036755	0.08127	-0.019493
0.05047	0.04703	-0.05213	0.011042
-0.00648	0.0017269	-0.07518	-0.016722
-0.02462	-0.045541	0.00536	-0.010577
-0.0425	-0.025673	0.03747	-0.0056094
-0.00225	-0.046427	0.03691	-0.01007
-0.11956	0.00001304	-0.0102	-0.026608
0.01709	0.022952	-0.02013	-0.0020658
-0.10467	0.028801	0.03709	0.014834
0.0066	-0.0011084	-0.12843	0.015429
0.02612	-0.0211	-0.0973	0.022708
-0.00402	-0.022761	-0.04573	0.031199
-0.00828	0.020939	-0.03757	0.015278
-0.02519	0.013605	0.13952	-0.0086632
0.00512	-0.0063588	-0.07694	0.0366
-0.00433	-0.014077	0.08525	0.0063705
0.04865	0.008014	0.06062	0.02152
-0.03794	0.023794	0.01965	0.0068523
0.07871	-0.026602	-0.05674	-0.018779
0.08833	-0.01005	0.11838	-0.013542
0.00584	0.0091565	-0.09655	0.02476
-0.02677	-0.035601	0.00775	-0.0041788
0.1161	0.018502	-0.02883	-0.013275
-0.09081	0.0032167	-0.08559	-0.03605
0.05585	0.010364	0.01987	0.00065919
0.09581	-0.022043	0.08729	-0.023666
0.09076	0.036765	-0.07484	-0.0026619
-0.00579	-0.028556	-0.0414	0.036006
0.05464	0.016145	-0.00574	0.017584
0.06931	-0.036953	-0.08614	-0.00034742
0.02007	0.019954	0.09259	-0.037999
-0.0194	-0.03511	0.04384	-0.033572
-0.0052	0.02006	0.09251	-0.02761
0.01367	0.017653	-0.06731	-0.021986
0.00757	0.0052658	0.05796	-0.034945
-0.0124	-0.0057022	-0.02456	-0.02454
0.03119	-0.025348	0.06513	0.012273
-0.02589	-0.023522	0.00062419	0.046672
-0.01223	0.021139	0.07258	0.020455
0.03893	-0.027477	-0.08618	0.025111
-0.03699	0.010467	-0.11715	0.013863
0.0007889	-0.032265	-0.1082	-0.012465
-0.07015	-0.0376	0.02728	-0.006791
-0.03988	-0.038248	0.06568	0.024532
0.05017	0.014349	-0.08432	-0.039019
0.11047	-0.014562	-0.01007	-0.00053827
0.0465	-0.027145	-0.0602	-0.023897
-0.03381	0.019249	-0.10624	0.02186
0.05695	-0.043144	-0.03435	0.019731
-0.003	-0.026819	0.02683	-0.042734
0.02212	-0.034157	0.02595	0.0022117
0.02104	-0.0028747	-0.0335	-0.024269
-0.01484	-0.0072389	-0.04623	0.0097473
0.03918	0.021867	0.03047	-0.025252
-0.07605	0.016452	0.13732	-0.0041818
-0.13725	0.014987	0.04996	-0.0049449
0.08528	-0.030258	-0.07167	0.027079
-0.08712	-0.0348	-0.0475	-0.021805
0.08842	-0.028297	-0.0262	0.00086938
-0.02597	-0.014349	0.06129	0.012026
0.00388	0.010999	-0.04191	-0.049197
0.14117	0.011073	0.05547	0.0077354
-0.0808	-0.024039	-0.02658	0.029357
0.09261	-0.022681	-0.0007567	-0.0099232
-0.0654	-0.006107	-0.07106	0.026118
0.11477	0.00266	-0.10815	0.014833
-0.08168	0.0336	-0.04879	0.025735
0.00963	-0.0021684	-0.14761	-0.0095597
0.11179	-0.013399	-0.10473	0.0087369
0.05374	0.019163	-0.09758	0.015371
-0.06147	-0.029192	-0.09391	-0.0037516
-0.00276	0.0095686	-0.02115	0.032274
0.05191	-0.0037337	0.05822	-0.027835
0.1211	-0.0097343	0.01588	0.032889
-0.117	-0.011217	0.02783	0.0060392
-0.00248	-0.0079976	0.09949	-0.034734
-0.04072	0.043025	0.03359	-0.0061496
-0.04476	-0.022914	-0.04841	0.0048768
-0.09799	-0.017928	-0.11598	0.01406
-0.00141	-0.0069864	-0.0004664	-0.053076
-0.01251	0.029109	-0.09875	0.031387
0.01011	0.0050945	0.10466	0.020667
0.00786	-0.015051	0.08278	-0.044876
0.05342	-0.016994	-0.06753	-0.015109
-0.05575	-0.0070922	0.00567	-0.044805
-0.09907	0.01151	0.04697	0.0030658
-0.02119	0.026085	-0.00978	-0.01162
-0.00558	-0.0075836	-0.05979	0.041936
0.11805	0.037124	-0.00352	0.0024724
-0.0466	0.02537	0.02862	-0.028794
0.02362	-0.020827	-0.02863	0.0030989
0.08025	-0.032649	-0.06511	-0.023755
-0.04832	-0.0368	-0.03123	-0.012851
0.11201	0.007385	0.06574	-0.013372
-0.0807	0.011133	0.05802	-0.039485
-0.00303	-0.047913	-0.0723	-0.0090455
0.08844	-0.0093646	-0.04235	0.0053782
-0.06486	0.024649	0.06071	-0.020713
0.13241	0.018655	0.0419	0.010925
0.00152	0.050334	-0.04392	-0.0033496
0.09158	-0.0028914	0.12524	-0.016873
0.02747	-0.030072	-0.02053	-0.02926
0.078	0.030109	-0.08711	0.02446
-0.00915	-0.040572	0.08304	-0.023062
-0.10787	0.00067051	0.08405	-0.017632
-0.05354	0.024334	-0.10924	0.012599
-0.09242	-0.030231	-0.02939	-0.0335
0.058	-0.031269	0.05318	-0.0040933
0.03487	0.013256	-0.0702	-0.04559
0.03459	0.010094	0.0747	0.0058527
0.04744	-0.028529	-0.06168	0.026536
0.03423	-0.018634	0.03752	-0.03748
0.02542	-0.029289	0.03655	-0.037217
-0.04708	0.014072	-0.02818	-0.027797
0.01979	-0.00057714	-0.05083	0.039028
0.017	-0.015913	-0.01872	-0.023124
-0.0987	0.0017559	0.05122	0.027133
0.01957	0.019265	0.04278	0.025145
0.16396	0.0047882	0.01651	-0.0010929
-0.08066	0.0092573	-0.02387	-0.028421
-0.02291	-0.026951	0.07621	0.0079966
0.05575	0.020528	-0.01556	-0.042888
-0.02142	0.0045482	-0.06293	0.027962
0.06851	0.039785	-0.06151	-0.004723
0.07071	0.0063091	-0.09264	0.0085001
0.11383	-0.021503	-0.01994	0.031971
0.02742	0.014364	0.04751	-0.049538
-0.07271	0.0069329	-0.02654	-0.0057508
0.01638	-0.035401	0.07042	-0.012452
0.09183	0.022813	-0.02658	0.0025664
0.01132	0.00078598	-0.10384	0.00073736
-0.0471	0.029508	-0.02706	-0.014098
0.09492	0.0076299	0.05817	0.0051144
-0.04726	0.037354	-0.09154	0.020501
-0.04442	-0.019968	-0.08912	0.0075673
-0.13593	-0.00033099	0.00582	0.021084
0.03284	0.010366	0.12527	-0.017175
-0.05262	0.038435	0.01263	0.00036775
-0.09687	-0.030416	-0.04414	0.029329
-0.04542	-0.036847	-0.04965	-0.0042768
0.01485	-0.027264	-0.0319	0.038336
-0.09429	-0.033185	-0.05038	0.02464
0.11731	-0.014217	0.0176	-0.013526
-0.10742	-0.0014295	0.04333	0.016998
0.05644	0.019166	0.08036	-0.0065984
-0.01176	-0.011584	-0.08991	0.043747
-0.05354	0.021244	-0.00776	0.025099
-0.04583	-0.0029818	-0.09436	0.025307
0.11669	-0.011047	-0.03986	-0.024486
-0.00468	0.050354	-0.05098	0.016239
-0.08908	0.0020785	-0.0448	-0.016419
-0.03027	0.023966	0.02864	-0.01166
-0.05152	-0.023918	0.0804	-0.02691
-0.0607	-0.026296	0.04575	0.0041967
0.03417	0.027918	-0.05962	-0.017097
-0.0897	-0.019462	0.0328	-0.0014887
-0.05485	0.019361	-0.08629	-0.025845
0.10174	0.0095899	0.0502	-0.015282
0.06683	0.0029458	-0.05257	-0.024837
-0.04235	0.011302	-0.08817	0.011949
0.01038	0.034005	0.00907	-0.033125
0.00804	-0.013447	0.11378	0.0057091
0.08638	0.015377	0.00439	-0.0064126
-0.08556	0.017624	0.10241	-0.025974
-0.03544	0.013631	0.12458	0.010565
0.10801	-0.013403	0.01222	-0.006359
-0.03518	0.044019	0.05841	0.013159
-0.06629	0.030682	0.07752	0.0036873
0.01403	0.0046623	0.013	0.025654
0.02853	-0.0081103	0.09239	-0.035941
-0.00132	-0.023019	-0.02183	0.044667
0.05692	0.020854	0.05154	0.037645
0.08966	-0.0015104	-0.02977	0.043002
0.13358	-0.021919	0.03378	0.014406
-0.05225	-0.030686	0.07485	-0.034011
0.07871	-0.016488	0.0385	0.018328
-0.02864	0.025117	-0.04384	0.028118
0.13652	-0.012	-0.02489	0.00051561
-0.04569	0.011776	0.11296	-0.0093726
-0.03381	0.027486	-0.12198	-0.0049036
0.09723	0.005747	-0.05156	-0.026271
-0.04245	0.012057	-0.08058	-0.037018
0.09655	-0.012529	0.00557	0.030579
0.04158	-0.032994	-0.11522	0.013934
-0.03143	-0.0058087	-0.05573	-0.041653
-0.13339	-0.010821	-0.01314	-0.023544
0.06667	0.0024113	0.04153	0.045511
-0.07513	0.023478	0.09844	0.0078469
0.13811	0.006482	-0.05724	-0.0035778
0.0218	0.052864	-0.01719	-0.0071458
-0.11993	0.016091	-0.02636	0.026637
0.04796	-0.0032838	0.04142	-0.01118
0.11878	-0.013741	0.02384	-0.0032186
0.05944	0.011616	0.0466	-0.024121
-0.0762	-0.043434	0.02692	-0.014081
0.04373	-0.0090268	-0.03749	-0.026659
0.04537	-0.0080459	-0.00048209	-0.029643
-0.08965	0.031191	0.03598	0.012174
-0.06695	-0.0030782	0.05521	-0.015299
-0.12921	-0.017648	0.01394	-0.0099466
0.01508	0.028759	-0.07472	0.017709
0.01803	-0.033259	-0.11298	0.0092613
0.09707	0.032344	0.08896	-0.0010462
-0.07453	0.029786	-0.03896	-0.032582
-0.05955	0.042163	0.0017	-0.024406
0.03897	-0.0348	-0.04697	-0.025673
-0.02271	0.0043095	-0.07814	-0.046792
-0.06043	0.017707	-0.04192	0.019166
-0.10221	0.0099534	0.01269	-0.015147
0.10407	0.028581	-0.00966	-0.014972
0.05878	-0.0015965	-0.0275	-0.046007
-0.03161	-0.032602	-0.06713	-0.019929
0.05859	0.016383	-0.01736	-0.0070617
0.00665	-0.022547	0.09091	-0.020864
-0.00292	0.010405	0.08646	0.027248
-0.01715	-0.028718	0.11576	0.0038765
0.04208	0.025862	0.12402	-0.01571
0.059	-0.042428	-0.00962	-0.012251
0.06868	-0.012582	0.03017	-0.042571
-0.02781	0.021086	0.07743	-0.041512
0.1067	-0.024106	-0.05016	0.025114
-0.05408	-0.027886	0.01855	-0.037483
-0.03487	-0.0099967	0.14178	-0.012829
0.0807	-0.0055355	0.0294	-0.013961
-0.11201	-0.00025622	0.10297	-0.00065685
0.068	-0.0096706	-0.11517	-0.031548
-0.02916	0.005663	0.05164	-0.043262
-0.03443	0.009802	0.06173	0.017234
0.10519	-0.013305	-0.0789	0.031372
0.06749	0.030665	-0.1019	-0.01953
-0.05912	0.014595	0.00117	-0.028424
0.00694	0.015707	-0.05406	-0.0099348
-0.09983	-0.005402	0.08587	0.025079
0.04354	0.043016	-0.05515	-0.020911
0.04261	-0.012329	0.05193	0.0011136
0.15402	-0.016728	-0.00562	-0.011591
0.07384	-0.027601	0.00036272	0.028727
-0.08066	-0.0062773	0.02792	0.031089
-0.01354	0.036613	-0.04253	0.018042
-0.01804	-0.032859	-0.0125	-0.033967
-0.02554	0.034256	-0.0265	0.03198
0.02736	0.011753	-0.09113	-0.042511
-0.04299	-0.0059148	-0.06257	0.039164
-0.01749	-0.022123	0.06745	0.017335
0.06491	0.032858	-0.03387	0.018603
-0.13287	-0.011988	-0.07325	-0.0016684
-0.07175	-0.038468	0.00139	0.0079003
-0.01248	-0.044355	0.00864	-0.0046732
0.08966	-0.0043684	0.11197	0.027302
0.04497	-0.028118	0.00755	-0.013717
-0.02933	-0.030687	-0.00091347	0.0021509
0.01285	-0.023729	-0.10337	-0.010748
-0.07363	-0.027056	0.09506	0.0086262
0.06433	0.018282	-0.08975	0.031553
0.02215	-0.0000145	-0.06322	-0.035069
0.00229	-0.054176	-0.00081282	0.0095603
-0.01055	0.017828	0.06582	0.023064
0.1074	-0.0087147	0.00111	0.012117
-0.13396	0.022031	-0.03529	-0.015692
0.07643	0.023276	-0.04387	-0.0083081
-0.01748	0.029782	0.09206	0.018441
0.05916	-0.015774	-0.00618	-0.017913
-0.10619	0.0046039	0.07723	0.026097
-0.04857	0.0032605	0.11847	0.021955
-0.0364	-0.017476	-0.03048	-0.016824
-0.12025	-0.0086811	0.02618	-0.0031802
0.05865	0.047771	-0.05155	0.0056579
-0.06282	-0.038235	0.05203	-0.026762
0.14862	-0.00084131	-0.01476	0.0072733
-0.02956	-0.005306	-0.08394	-0.018921
0.03281	-0.023851	0.11018	0.022102
0.09754	-0.0088727	0.0517	0.032541
-0.10932	0.017873	0.01113	0.02549
-0.04448	0.032568	0.03565	0.028903
0.13513	-0.0076874	0.04817	-0.01992
-0.01168	0.029155	-0.11209	-0.01232
0.03107	-0.024281	0.11034	0.024284
0.04545	-0.010643	-0.06824	0.012191
-0.00085885	-0.025733	0.02622	0.0011932
-0.02093	0.035811	-0.10144	-0.0043788
0.08956	0.0035242	0.05966	0.026195
0.05567	0.030713	-0.00601	0.035254
-0.03647	0.013888	0.04912	0.037701
0.06539	-0.03523	-0.01485	-0.026805
0.03497	0.012547	-0.08729	0.0086165
-0.00495	-0.014863	-0.12067	-0.00006757
0.11888	-0.0088798	0.02431	-0.022421
0.00124	0.044097	-0.00868	0.016174
0.08525	-0.0030841	0.09435	0.021065
0.03584	0.023259	0.11167	-0.0011629
-0.02799	0.031503	0.07646	-0.025558
-0.07829	0.0011311	-0.06612	-0.0093709
0.00221	0.020654	-0.00208	0.035899
0.04949	-0.0042123	-0.03149	0.0086
0.09838	-0.013575	0.03419	0.01058
0.09764	-0.01375	-0.10173	0.023144
-0.04204	-0.025429	0.03004	0.038985
-0.07652	0.019727	-0.000039653	0.00044846
0.08978	0.008046	0.00343	-0.039961
0.04367	0.033662	0.07569	-0.018476
-0.06336	-0.027781	-0.06213	-0.014679
0.01685	0.02028	0.12857	-0.025921
-0.06585	-0.039032	-0.03872	-0.028052
-0.0582	0.032819	-0.02108	-0.0094924
0.01406	-0.019549	-0.03282	0.010933
0.0893	-0.019934	-0.08014	0.0058311
-0.10679	-0.030151	-0.03949	0.0043527
0.04165	-0.026549	-0.06203	-0.035137
-0.01488	0.010037	-0.10187	0.010047
-0.05489	0.017265	0.05827	0.012033
0.03094	0.034111	-0.00336	-0.027432
0.11332	-0.0063187	-0.05797	0.03245
0.00827	0.021421	-0.06099	-0.0010335
-0.14002	-0.0061395	-0.03608	-0.016984
0.03277	0.040698	-0.08638	-0.0063133
-0.06021	0.042308	-0.07225	0.0040158
-0.07666	0.018564	0.09657	0.0053294
0.00522	-0.0054083	0.09946	0.02716
0.04349	-0.0040599	-0.0269	0.022796
-0.1016	0.011516	-0.00453	-0.008715
-0.02635	-0.044011	-0.01524	-0.00051487
0.0629	0.015799	-0.08795	-0.0056205
0.01118	-0.042969	0.10239	-0.0030445
-0.01843	0.022212	0.07527	-0.012619
-0.11206	0.025998	-0.02541	0.0069017
-0.01409	-0.051097	0.00376	0.0094037
0.01976	-0.029833	-0.02996	-0.013815
0.02257	0.028648	0.04061	0.0040013
0.1248	-0.014946	0.00209	0.030667
0.02974	0.011882	0.09799	0.041769
-0.12894	-0.011423	0.03161	0.017445
0.13156	0.0027622	0.04029	-0.02177
-0.01673	-0.010845	0.09986	-0.033085
0.15883	-0.0059856	0.04303	0.0042351
0.14974	0.01876	-0.03622	-0.0058988
0.09353	-0.006627	0.09031	-0.014682
-0.06194	0.034046	0.07919	0.013653
0.09984	-0.035455	0.02411	-0.01987
0.01851	-0.028157	0.02401	-0.033613
0.11395	-0.024369	0.01596	0.01099
-0.02688	-0.0075018	0.05703	-0.025561
-0.00363	0.0075072	-0.11935	0.032755
0.06358	0.04092	0.06325	-0.0016322
0.08563	0.012476	0.01553	-0.021438
-0.14346	-0.004756	-0.06705	-0.0046724
0.02128	0.015096	-0.11603	-0.034218
0.0129	0.035999	0.06416	-0.035833
0.12953	-0.015529	-0.00453	0.022482
-0.03691	-0.010132	-0.01511	0.045102
-0.04397	-0.016599	0.13535	0.0077184
0.03875	-0.030026	-0.0671	0.02045
0.00828	-0.0021453	0.01345	0.0052928
-0.09617	0.020534	-0.07062	0.024798
-0.03779	-0.018886	0.01864	0.010447
-0.10406	0.0018862	-0.05805	-0.0064689
0.12639	0.016629	0.01799	-0.028676
0.09258	0.0069208	0.03031	-0.03018
-0.04393	-0.0043853	-0.07217	0.0094428
0.01089	-0.009755	-0.02926	0.034489
-0.07166	-0.016039	0.00448	-0.028564
0.00503	0.015443	0.00278	-0.019512
-0.00728	-0.04613	0.01864	0.027914
0.07758	0.017018	-0.06757	0.0077319
0.03277	-0.048546	0.04893	0.012736
0.04572	0.028513	-0.11459	0.006234
-0.03792	0.015822	0.06772	-0.031109
0.06479	0.0085628	0.0161	0.035047
-0.0122	0.0074137	-0.15625	0.0031599
0.04038	-0.051798	0.01119	0.003503
-0.0569	-0.0056177	-0.10603	-0.036852
-0.01162	0.020859	-0.05615	0.042373
-0.08728	-0.014209	0.10869	0.014695
-0.10697	-0.026985	0.02998	0.031092
-0.14119	0.01374	-0.05292	0.016124
0.0337	0.007555	-0.04371	0.0029335
0.06449	0.031877	-0.09116	0.021997
-0.10102	0.011005	-0.07086	-0.0038341
0.0503	0.00417	-0.09864	-0.014617
-0.04772	0.022149	-0.09413	0.0019729
0.0483	0.011634	-0.04758	-0.0040882
0.01223	0.042274	-0.08153	-0.0083657
0.01337	0.0070329	0.00935	-0.020805
-0.0075	0.027814	0.05689	-0.020724
-0.06801	-0.022888	-0.09166	0.029797
0.0131	0.035415	-0.00954	-0.025998
-0.137	-0.0014511	-0.04188	-0.010732
-0.03383	0.010096	-0.12138	0.01029
-0.10223	0.02256	-0.06457	-0.024386
-0.002	0.024214	-0.14731	0.00079502
0.05666	0.011514	-0.10013	0.00070464
-0.10342	0.008762	0.04437	0.016803
0.00351	-0.034669	-0.08422	-0.0098005
0.04941	0.014626	-0.12331	-0.0041586
0.0975	-0.0053925	-0.10261	0.002
-0.13823	-0.018324	-0.02777	0.0077006
-0.11797	0.01035	-0.00191	-0.020658
-0.11074	-0.016488	0.04277	-0.0037977
-0.02567	-0.023815	-0.10265	-0.017951
0.0471	0.00034269	-0.08364	-0.003845
0.07615	0.011508	-0.05317	-0.026425
-0.01647	-0.007199	-0.03646	-0.039772
-0.05898	0.044163	0.00998	0.026123
0.01106	-0.015842	-0.07024	0.03123
0.04969	0.003192	0.00602	-0.019806
-0.12168	0.016528	-0.02231	-0.017604
0.08471	0.010806	-0.04766	0.0179
-0.01807	0.039596	0.1069	0.0030988
0.06715	0.015018	-0.04533	0.035521
-0.01854	-0.001656	-0.02072	-0.00051001
0.05458	-0.051527	-0.00401	0.0020527
-0.03256	0.017096	-0.14391	0.0064754
0.01829	-0.027209	0.05546	-0.029137
0.02277	0.0047622	0.04458	-0.0081977
-0.0239	-0.013044	0.09566	0.036098
-0.03886	0.019193	0.08179	-0.021914
0.00451	0.018496	0.03312	0.029969
-0.08394	-0.036428	0.04854	0.016466
0.08086	0.0033621	-0.09999	-0.021236
0.06936	0.021802	0.10553	-0.026674
0.09021	-0.017707	0.04455	0.031871
-0.05471	0.019252	0.04808	0.0032222
0.04235	-0.027245	-0.04693	-0.021811
0.07556	0.030421	-0.06765	-0.0086453
-0.0105	-0.048972	-0.036	-0.0024065
-0.00805	-0.01313	0.10344	-0.036203
-0.0257	0.03519	-0.00829	-0.014472
0.06594	-0.00059628	-0.01456	0.032642
0.1549	-0.014456	-0.00739	-0.00084383
-0.00919	0.018985	-0.06113	0.018184
-0.01432	0.020919	-0.033	-0.029238
-0.0504	-0.009596	-0.02472	-0.0093479
-0.03048	-0.00068871	-0.00029516	0.015878
-0.10468	0.0009944	0.05403	-0.033369
-0.06182	0.011219	0.05217	0.026511
0.01818	-0.0069789	0.04437	0.018166
0.00439	-0.01158	0.12157	0.024497
0.01524	-0.014911	0.11562	-0.019615
0.0729	-0.026132	-0.03465	-0.016216
-0.08864	0.00046377	0.01089	0.0085652
-0.0267	0.020674	-0.01489	-0.031075
0.07315	-0.0081469	-0.08225	-0.016183
0.0615	-0.041793	-0.01355	0.018081
-0.08999	0.024225	0.06103	-0.0037124
-0.03337	0.0084258	0.12108	-0.009235
0.01275	-0.026099	-0.0377	0.01193
-0.07719	-0.038463	-0.05868	0.014088
-0.00482	-0.043685	0.05372	0.02697
0.09067	-0.0043393	-0.09083	-0.013222
-0.05286	0.02682	-0.00511	-0.00121
-0.02204	0.041947	0.10267	-0.0056249
-0.13476	-0.0089188	0.06419	-0.021842
-0.105	-0.0049073	-0.01542	-0.014916
-0.03302	-0.040011	0.02253	0.02819
0.07465	0.044303	0.02799	-0.01634
0.06979	0.0082644	-0.00214	0.028845
-0.01017	0.023614	-0.05208	0.047014
0.08567	0.029722	0.06252	0.022172
-0.04748	-0.018938	0.06975	-0.012522
0.0686	0.014961	0.09097	0.029701
-0.04563	0.021005	-0.02852	0.047934
