 Nseed      iq         dt[nsec]           dW[MeV]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1      -0.41541E-01       0.26223E-07       0.58904E-01      -0.33743E+01       0.14937E+00      -0.10598E+02
      0      1      -0.98524E-02      -0.22433E-07       0.33925E-01      -0.40786E+02       0.14939E-01      -0.32721E+01
      0      1       0.45274E-01      -0.58321E-09       0.35963E-01       0.23533E+02      -0.12165E+00      -0.26909E+02
      0      1       0.32635E-01      -0.25772E-07       0.51295E-01      -0.34313E+01      -0.50631E-01       0.49318E+02
      0      1       0.22591E-01       0.44771E-08       0.51839E-01       0.40263E+02       0.35159E-01      -0.24063E+02
      0      1      -0.27279E-01       0.21539E-07       0.16441E-01      -0.44979E+02      -0.81867E-01       0.14302E+02
      0      1      -0.14752E-01       0.83310E-08       0.32229E-01       0.29106E+02       0.59434E-01      -0.35489E+02
      0      1      -0.33616E-01       0.25367E-07       0.78161E-01       0.35044E+02      -0.46109E-02      -0.10485E+02
      0      1       0.34280E-01       0.11262E-07       0.88588E-01       0.18483E+02       0.37532E-01       0.24253E+02
      0      1      -0.23599E-01       0.12028E-07      -0.26309E-01      -0.33032E+02      -0.18768E-01       0.35407E+02
      0      1       0.20757E-01      -0.15173E-07      -0.22887E-01      -0.30218E+01      -0.10664E+00       0.29437E+02
      0      1      -0.23310E-01       0.96082E-08       0.52833E-01       0.42893E+02       0.53559E-01      -0.63722E+01
      0      1      -0.54385E-02      -0.79946E-08       0.13036E-01       0.21972E+02      -0.38802E-01      -0.13649E+02
      0      1       0.68760E-02      -0.14981E-07       0.95991E-02       0.19838E+02      -0.11972E+00      -0.16283E+02
      0      1      -0.17570E-01      -0.25246E-07      -0.82445E-01       0.69343E+01       0.47340E-01      -0.93253E+01
      0      1      -0.48837E-02      -0.22207E-07       0.92502E-01       0.19292E+02       0.93233E-01       0.32758E-01
      0      1       0.16185E-01       0.25417E-07      -0.17586E-01      -0.23819E+02       0.69755E-01       0.22040E+02
      0      1      -0.18584E-02       0.14093E-07      -0.12998E-01      -0.27685E+02       0.10533E+00       0.27812E+01
      0      1       0.27965E-01       0.16649E-07      -0.12629E-01       0.35573E+02      -0.50816E-01       0.13412E+02
      0      1       0.59509E-02       0.50577E-08       0.60550E-02      -0.24235E+02       0.12027E+00      -0.10416E+02
      0      1      -0.26061E-01      -0.11930E-07      -0.26494E-01       0.44892E+02       0.33805E-02       0.17752E+02
      0      1      -0.55094E-02      -0.77172E-08      -0.36057E-01       0.14214E+01      -0.12076E+00       0.30415E+02
      0      1       0.45563E-01      -0.19430E-08      -0.52681E-01       0.26243E+02      -0.10014E-01      -0.90028E+01
      0      1      -0.39142E-01       0.17946E-07       0.91682E-01      -0.11213E+02      -0.61723E-01       0.11189E+02
      0      1      -0.31433E-02      -0.16563E-07       0.26080E-02       0.30786E+02      -0.46583E-01       0.23542E+02
      0      1      -0.37694E-01      -0.13019E-07       0.58422E-01      -0.30693E+02       0.11440E-01      -0.19962E+02
      0      1      -0.30149E-01       0.14679E-07      -0.59661E-01      -0.11348E+02       0.11858E+00      -0.12823E+02
      0      1      -0.44359E-01      -0.10784E-07      -0.30856E-01      -0.19441E+02       0.93730E-01      -0.14866E+01
      0      1       0.13380E-01       0.86190E-08      -0.75930E-01      -0.37827E+01      -0.71186E-01      -0.26779E+02
      0      1       0.43237E-02      -0.13629E-07       0.20420E-01      -0.17237E+02       0.11543E-02       0.11569E+02
      0      1       0.36894E-01       0.24301E-07      -0.19053E-01      -0.74369E+01      -0.91566E-02       0.10108E+02
      0      1      -0.92979E-02       0.12398E-07       0.31327E-01      -0.15225E+02      -0.32259E-01       0.24793E+02
      0      1      -0.36953E-01      -0.14258E-07      -0.39635E-01      -0.87428E+01      -0.75813E-01      -0.15949E+02
      0      1      -0.11929E-01      -0.45185E-08      -0.17860E-01      -0.40487E+00      -0.46484E-01       0.19879E+02
      0      1       0.38819E-01       0.22553E-07      -0.10666E+00      -0.49054E+01       0.80067E-01       0.28577E+02
      0      1      -0.16903E-01      -0.63263E-08      -0.14614E+00       0.15880E+02       0.10672E-01       0.20296E+02
      0      1      -0.24411E-01       0.14786E-07       0.10474E-01       0.25527E+02      -0.69971E-01      -0.60610E+01
      0      1       0.45162E-01       0.21406E-07       0.69142E-01       0.35369E+02      -0.61080E-03       0.28366E+02
      0      1      -0.50809E-03      -0.82435E-08       0.13426E+00       0.23515E+02      -0.38836E-01       0.13999E+02
      0      1       0.33234E-01       0.25440E-07      -0.41799E-01      -0.40633E+00      -0.11980E+00      -0.12692E+02
      0      1       0.39760E-01       0.21634E-08      -0.93586E-01       0.29692E+02      -0.71719E-01      -0.79305E+01
      0      1       0.29675E-01      -0.50401E-08      -0.53993E-01       0.20236E+02      -0.76170E-01      -0.95073E+01
      0      1       0.50253E-02       0.19882E-07       0.13170E+00       0.94745E+01      -0.91148E-01      -0.37345E+01
      0      1      -0.13573E-02       0.73734E-08       0.15232E-01      -0.28699E+02       0.78340E-01       0.38634E+02
      0      1       0.34879E-01       0.35331E-08       0.11321E+00      -0.23428E+02       0.46947E-01       0.15810E+02
      0      1       0.39606E-01      -0.12971E-07      -0.38514E-01       0.39046E+02       0.90653E-01       0.14088E+02
      0      1      -0.35841E-01      -0.19805E-07      -0.97645E-01      -0.90017E+01      -0.11045E+00       0.15209E+02
      0      1       0.36578E-01       0.24653E-07      -0.98373E-01       0.30952E+02       0.25533E-01       0.25723E+02
      0      1       0.14816E-01      -0.21503E-07       0.19028E-01      -0.22806E+02       0.19237E-01       0.37125E+02
      0      1      -0.39413E-01      -0.17247E-07       0.52880E-01      -0.23402E+02       0.49209E-01      -0.38967E+01
      0      1       0.18009E-01      -0.40300E-09      -0.61641E-02      -0.30794E+02      -0.49747E-01      -0.74354E+01
      0      1      -0.40281E-01      -0.25540E-07       0.31724E-02      -0.35051E+02      -0.48746E-02      -0.40709E+02
      0      1       0.11441E-01      -0.17105E-07       0.47437E-01      -0.22484E+02      -0.10434E+00       0.15510E+02
      0      1      -0.18801E-01      -0.74808E-08      -0.73126E-01       0.16702E+02       0.62871E-01      -0.37874E+02
      0      1       0.46247E-02      -0.30112E-08       0.11082E+00       0.84731E-01      -0.68439E-01       0.73046E+01
      0      1       0.33812E-01       0.23766E-07       0.94045E-01      -0.19014E+02      -0.82742E-01       0.12518E+02
      0      1       0.35353E-02       0.10665E-07      -0.77696E-01       0.12165E+02      -0.56875E-02      -0.32117E+02
      0      1      -0.34955E-01       0.51483E-08       0.84159E-01       0.23187E+02       0.12275E+00      -0.51281E+01
      0      1      -0.33622E-01      -0.24889E-07      -0.33795E-01      -0.13719E+02       0.11651E+00      -0.26643E+02
      0      1       0.28868E-01      -0.44759E-08       0.69195E-01       0.23064E+00      -0.57180E-01      -0.25791E+02
      0      1      -0.80101E-02       0.18618E-07      -0.81748E-01       0.14345E+02       0.48791E-01      -0.62916E+01
      0      1       0.17567E-01      -0.30924E-08       0.66258E-01       0.19040E+02       0.40304E-01      -0.27090E+02
      0      1       0.10806E-01       0.16642E-07       0.59086E-01       0.15802E+02       0.61287E-01      -0.65618E+01
      0      1       0.15468E-02      -0.20721E-07       0.55649E-01       0.14968E+02       0.10923E+00       0.40198E+01
      0      1      -0.18040E-01       0.20092E-07       0.62977E-01       0.11651E+01      -0.18528E-01       0.41294E+02
      0      1       0.77072E-03       0.16277E-07       0.34950E-01       0.25694E+02      -0.23687E-01      -0.31819E+02
      0      1       0.32007E-01       0.22322E-07      -0.29959E-01      -0.35888E+01       0.19662E-01      -0.35102E+02
      0      1      -0.24556E-02      -0.12501E-07      -0.28691E-01      -0.19145E+02      -0.16052E-01       0.68191E+00
      0      1      -0.27590E-02       0.73172E-08      -0.52964E-01      -0.12436E+01       0.70528E-01       0.11430E+02
      0      1      -0.43977E-01      -0.85365E-08      -0.99434E-01      -0.11279E+02      -0.48765E-01       0.39544E+02
      0      1       0.27743E-01      -0.14101E-07       0.39634E-01       0.43421E+01      -0.10079E+00      -0.19454E+02
      0      1       0.45063E-01       0.91149E-08       0.11692E+00       0.16013E+02       0.40383E-01      -0.31419E+02
      0      1      -0.19635E-01      -0.60487E-08      -0.31864E-01       0.11490E+02       0.45312E-01      -0.18841E+02
      0      1       0.34210E-01       0.15711E-07       0.47203E-01      -0.28956E+00       0.91365E-01      -0.60369E+01
      0      1      -0.36635E-01      -0.10381E-08      -0.52345E-01       0.17228E+02      -0.14318E+00      -0.32276E+01
      0      1      -0.37289E-02       0.16341E-07       0.73183E-01      -0.29573E+02       0.91587E-01       0.16489E+02
      0      1       0.41820E-01      -0.16759E-07      -0.44306E-01      -0.21509E+02       0.13726E-01      -0.99302E+01
      0      1       0.32506E-01      -0.49343E-08      -0.12817E+00       0.30595E+02       0.53521E-01       0.17307E+01
      0      1      -0.22145E-01      -0.14879E-07       0.31153E-01       0.10892E+02      -0.87623E-01       0.44122E+02
      0      1       0.34162E-01      -0.17795E-07      -0.39021E-01      -0.17596E+02      -0.69287E-01       0.42967E+02
      0      1       0.96856E-02      -0.78273E-08      -0.53838E-01       0.36147E+01      -0.48978E-01      -0.40547E+02
      0      1      -0.33548E-01       0.31402E-10       0.90156E-01       0.11297E+02      -0.39335E-01       0.49708E+01
      0      1       0.36046E-01      -0.66807E-09       0.17179E-01      -0.32859E+02       0.23748E-01       0.43073E+02
      0      1       0.30010E-01       0.15933E-07       0.53206E-01       0.21106E+02       0.36777E-01       0.25272E+02
      0      1      -0.14182E-01      -0.92996E-08      -0.45303E-01      -0.38766E+02       0.24016E-01      -0.14285E+02
      0      1      -0.44658E-01       0.11503E-08       0.16482E-01      -0.40684E+02       0.10793E+00      -0.71221E+01
      0      1      -0.21984E-02      -0.36847E-08      -0.14941E-01      -0.71764E+01       0.10408E+00      -0.65230E+01
      0      1       0.23009E-01      -0.16742E-07      -0.14469E+00       0.82459E+01       0.64429E-01       0.13286E+02
      0      1      -0.68598E-02       0.14206E-07      -0.11705E-01      -0.20874E+02      -0.62227E-01      -0.29072E+02
      0      1       0.41341E-01      -0.78809E-08       0.33410E-01      -0.28653E+02       0.51416E-01       0.99561E+01
      0      1       0.33743E-01      -0.15378E-07      -0.36791E-01       0.76149E+01      -0.32052E-01      -0.42664E+02
      0      1       0.14355E-01      -0.27523E-08      -0.11892E+00       0.21118E+02      -0.18043E-01      -0.24157E+02
      0      1       0.43387E-01      -0.56360E-08       0.10998E+00       0.25290E+01      -0.32884E-01      -0.29611E+02
      0      1      -0.46698E-02      -0.10899E-07      -0.65419E-02      -0.32376E+02       0.18331E-02       0.29972E+02
      0      1      -0.41421E-01      -0.23020E-07      -0.12811E-01       0.16917E+02      -0.12031E+00       0.20102E+02
      0      1      -0.71453E-03      -0.40330E-09      -0.15107E+00      -0.12139E+02      -0.10890E-01      -0.16072E+02
      0      1       0.30015E-01       0.69203E-08      -0.30234E-01       0.15911E+02      -0.96338E-01      -0.29996E+02
      0      1      -0.34349E-01       0.87207E-08       0.10335E+00       0.25463E+02       0.25245E-01      -0.28180E+02
      0      1       0.32014E-01      -0.93605E-08       0.10228E+00       0.22178E+02       0.20478E-01      -0.24294E+02
      0      1       0.37689E-01       0.14884E-07      -0.15165E-01      -0.38827E+02      -0.88243E-01       0.23154E+02
      0      1      -0.26470E-01      -0.17735E-07       0.78298E-01       0.24219E+02       0.70361E-01      -0.32245E+02
      0      1      -0.75256E-02       0.99692E-08      -0.19238E-01      -0.40581E+02      -0.34584E-01       0.18654E+02
      0      1      -0.17911E-01       0.30559E-09       0.75366E-02       0.40287E+02      -0.10192E+00      -0.13318E+02
      0      1      -0.44116E-01       0.22531E-07      -0.10340E+00       0.23674E+02       0.12557E-01       0.81156E+01
      0      1      -0.10061E-01       0.21227E-07      -0.64472E-01      -0.27780E+02       0.15323E-02       0.14316E+02
      0      1      -0.60445E-02      -0.13245E-07      -0.23731E-01       0.52732E+02      -0.26064E-01       0.21915E+01
      0      1       0.24615E-01       0.10911E-07       0.11183E+00       0.24587E+01       0.95951E-01      -0.23255E+02
      0      1       0.84465E-02      -0.17964E-07       0.53270E-01       0.42519E+02      -0.77283E-01      -0.10595E+02
      0      1      -0.10851E-01       0.24721E-07      -0.89143E-02       0.32475E+02       0.88587E-02      -0.96294E+01
      0      1       0.37738E-01       0.14521E-07       0.13511E+00      -0.87534E+01       0.54832E-01       0.14179E+00
      0      1       0.29061E-01       0.12895E-07      -0.20269E-01      -0.28372E+02      -0.12290E+00      -0.19182E+02
      0      1      -0.28808E-01       0.19922E-09       0.60351E-01      -0.19271E+02      -0.91997E-02      -0.83129E+01
      0      1       0.18252E-01      -0.23007E-07       0.84073E-01      -0.10054E+02      -0.96378E-01      -0.32467E+02
      0      1       0.15016E-01       0.86163E-08      -0.87209E-02       0.29133E+01      -0.20636E-01       0.31119E+02
      0      1      -0.18489E-01       0.11599E-08      -0.51857E-01      -0.29660E+02       0.42201E-01       0.26818E+02
      0      1       0.43872E-01      -0.23004E-08      -0.24448E-01       0.41661E+02       0.72790E-01      -0.22219E+01
      0      1       0.32775E-01       0.15196E-07       0.35428E-01       0.32550E+02       0.85627E-01       0.13134E+02
      0      1       0.38972E-01      -0.22751E-07      -0.18492E-01       0.22933E+02       0.24632E-01      -0.11606E+02
